numero;type;color;comment;text_fr;text_en;tTime_utc;tTS_ms;h_sec;h_UTC;tTime_loc;h_loc;alt_m;alt_ft;label_posx;label_posy;label_alih;label_aliv;longitude;latitude;id
;;;;;;2022-11-11 08:15:07+00:00;1668154507000,00;29707.0;08 h 15 min 07 s;2022-11-11 09:15:07+01:00;09 h 15 min 07 s;3723.48;12216.16;;;;;7.357989;46.32352;1668154507000,00
;;;;;;2022-11-11 08:15:11+00:00;1668154511000,00;29711.0;08 h 15 min 11 s;2022-11-11 09:15:11+01:00;09 h 15 min 11 s;3726.37;12225.62;;;;;7.355153;46.32224;1668154511000,00
;;;;;;2022-11-11 08:15:12+00:00;1668154512000,00;29712.0;08 h 15 min 12 s;2022-11-11 09:15:12+01:00;09 h 15 min 12 s;3726.71;12226.74;;;;;7.354437;46.32193;1668154512000,00
;;;;;;2022-11-11 08:15:17+00:00;1668154517000,00;29717.0;08 h 15 min 17 s;2022-11-11 09:15:17+01:00;09 h 15 min 17 s;3727.57;12229.55;;;;;7.350833999999999;46.3204;1668154517000,00
;;;;;;2022-11-11 08:15:18+00:00;1668154518000,00;29718.0;08 h 15 min 18 s;2022-11-11 09:15:18+01:00;09 h 15 min 18 s;3727.57;12229.55;;;;;7.350104000000001;46.3201;1668154518000,00
;;;;;;2022-11-11 08:15:21+00:00;1668154521000,00;29721.0;08 h 15 min 21 s;2022-11-11 09:15:21+01:00;09 h 15 min 21 s;3729.17;12234.8;;;;;7.348634;46.3195;1668154521000,00
;;;;;;2022-11-11 08:15:22+00:00;1668154522000,00;29722.0;08 h 15 min 22 s;2022-11-11 09:15:22+01:00;09 h 15 min 22 s;3729.9;12237.19;;;;;7.347156000000001;46.31891;1668154522000,00
;;;;;;2022-11-11 08:15:27+00:00;1668154527000,00;29727.0;08 h 15 min 27 s;2022-11-11 09:15:27+01:00;09 h 15 min 27 s;3732.9;12247.06;;;;;7.343479000000001;46.31743;1668154527000,00
;;;;;;2022-11-11 08:15:32+00:00;1668154532000,00;29732.0;08 h 15 min 32 s;2022-11-11 09:15:32+01:00;09 h 15 min 32 s;3741.6;12275.6;;;;;7.339888;46.31591;1668154532000,00
;;;;;;2022-11-11 08:15:37+00:00;1668154537000,00;29737.0;08 h 15 min 37 s;2022-11-11 09:15:37+01:00;09 h 15 min 37 s;3756.77;12325.35;;;;;7.336438;46.31443;1668154537000,00
;;;;;;2022-11-11 08:15:38+00:00;1668154538000,00;29738.0;08 h 15 min 38 s;2022-11-11 09:15:38+01:00;09 h 15 min 38 s;3759.82;12335.36;;;;;7.335769;46.31413;1668154538000,00
;;;;;;2022-11-11 08:15:42+00:00;1668154542000,00;29742.0;08 h 15 min 42 s;2022-11-11 09:15:42+01:00;09 h 15 min 42 s;3770.28;12369.68;;;;;7.333125999999999;46.31298;1668154542000,00
;;;;;;2022-11-11 08:15:47+00:00;1668154547000,00;29747.0;08 h 15 min 47 s;2022-11-11 09:15:47+01:00;09 h 15 min 47 s;3779.84;12401.05;;;;;7.329774;46.31160999999999;1668154547000,00
;;;;;;2022-11-11 08:15:48+00:00;1668154548000,00;29748.0;08 h 15 min 48 s;2022-11-11 09:15:48+01:00;09 h 15 min 48 s;3779.84;12401.05;;;;;7.329095;46.31135;1668154548000,00
;;;;;;2022-11-11 08:15:52+00:00;1668154552000,00;29752.0;08 h 15 min 52 s;2022-11-11 09:15:52+01:00;09 h 15 min 52 s;3782.52;12409.84;;;;;7.326382;46.31024;1668154552000,00
;;;;;;2022-11-11 08:15:57+00:00;1668154557000,00;29757.0;08 h 15 min 57 s;2022-11-11 09:15:57+01:00;09 h 15 min 57 s;3786.21;12421.94;;;;;7.322999;46.30877999999999;1668154557000,00
;;;;;;2022-11-11 08:16:02+00:00;1668154562000,00;29762.0;08 h 16 min 02 s;2022-11-11 09:16:02+01:00;09 h 16 min 02 s;3790.05;12434.56;;;;;7.319625;46.30731;1668154562000,00
;;;;;;2022-11-11 08:16:07+00:00;1668154567000,00;29767.0;08 h 16 min 07 s;2022-11-11 09:16:07+01:00;09 h 16 min 07 s;3787.4;12425.84;;;;;7.316196;46.30582999999999;1668154567000,00
;;;;;;2022-11-11 08:16:12+00:00;1668154572000,00;29772.0;08 h 16 min 12 s;2022-11-11 09:16:12+01:00;09 h 16 min 12 s;3782.18;12408.74;;;;;7.312651000000001;46.30431;1668154572000,00
;;;;;;2022-11-11 08:16:17+00:00;1668154577000,00;29777.0;08 h 16 min 17 s;2022-11-11 09:16:17+01:00;09 h 16 min 17 s;3780.97;12404.74;;;;;7.309055999999999;46.30275;1668154577000,00
;;;;;;2022-11-11 08:16:18+00:00;1668154578000,00;29778.0;08 h 16 min 18 s;2022-11-11 09:16:18+01:00;09 h 16 min 18 s;3780.97;12404.74;;;;;7.308331;46.30244;1668154578000,00
;;;;;;2022-11-11 08:16:22+00:00;1668154582000,00;29782.0;08 h 16 min 22 s;2022-11-11 09:16:22+01:00;09 h 16 min 22 s;3779.28;12399.22;;;;;7.305413999999999;46.3012;1668154582000,00
;;;;;;2022-11-11 08:16:27+00:00;1668154587000,00;29787.0;08 h 16 min 27 s;2022-11-11 09:16:27+01:00;09 h 16 min 27 s;3773.45;12380.08;;;;;7.301701000000001;46.29964;1668154587000,00
;;;;;;2022-11-11 08:16:30+00:00;1668154590000,00;29790.0;08 h 16 min 30 s;2022-11-11 09:16:30+01:00;09 h 16 min 30 s;3769.87;12368.33;;;;;7.300178999999999;46.299;1668154590000,00
;;;;;;2022-11-11 08:16:32+00:00;1668154592000,00;29792.0;08 h 16 min 32 s;2022-11-11 09:16:32+01:00;09 h 16 min 32 s;3764.69;12351.34;;;;;7.297884;46.29801;1668154592000,00
;;;;;;2022-11-11 08:16:37+00:00;1668154597000,00;29797.0;08 h 16 min 37 s;2022-11-11 09:16:37+01:00;09 h 16 min 37 s;3757.02;12326.17;;;;;7.294033999999999;46.29632999999999;1668154597000,00
;;;;;;2022-11-11 08:16:42+00:00;1668154602000,00;29802.0;08 h 16 min 42 s;2022-11-11 09:16:42+01:00;09 h 16 min 42 s;3754.42;12317.65;;;;;7.290212;46.29462;1668154602000,00
;;;;;;2022-11-11 08:16:46+00:00;1668154606000,00;29806.0;08 h 16 min 46 s;2022-11-11 09:16:46+01:00;09 h 16 min 46 s;3755.29;12320.49;;;;;7.287208;46.29326;1668154606000,00
;;;;;;2022-11-11 08:16:47+00:00;1668154607000,00;29807.0;08 h 16 min 47 s;2022-11-11 09:16:47+01:00;09 h 16 min 47 s;3756.27;12323.71;;;;;7.286459;46.29290999999999;1668154607000,00
;;;;;;2022-11-11 08:16:52+00:00;1668154612000,00;29812.0;08 h 16 min 52 s;2022-11-11 09:16:52+01:00;09 h 16 min 52 s;3756.43;12324.26;;;;;7.282742;46.2912;1668154612000,00
;;;;;;2022-11-11 08:16:57+00:00;1668154617000,00;29817.0;08 h 16 min 57 s;2022-11-11 09:16:57+01:00;09 h 16 min 57 s;3754.99;12319.52;;;;;7.279089999999999;46.2894;1668154617000,00
;;;;;;2022-11-11 08:17:02+00:00;1668154622000,00;29822.0;08 h 17 min 02 s;2022-11-11 09:17:02+01:00;09 h 17 min 02 s;3753.8;12315.63;;;;;7.275448999999999;46.28757;1668154622000,00
;;;;;;2022-11-11 08:17:07+00:00;1668154627000,00;29827.0;08 h 17 min 07 s;2022-11-11 09:17:07+01:00;09 h 17 min 07 s;3753.92;12316.01;;;;;7.271821;46.28573;1668154627000,00
;;;;;;2022-11-11 08:17:12+00:00;1668154632000,00;29832.0;08 h 17 min 12 s;2022-11-11 09:17:12+01:00;09 h 17 min 12 s;3754.16;12316.8;;;;;7.268206;46.2839;1668154632000,00
;;;;;;2022-11-11 08:17:13+00:00;1668154633000,00;29833.0;08 h 17 min 13 s;2022-11-11 09:17:13+01:00;09 h 17 min 13 s;3754.16;12316.8;;;;;7.267489;46.28353;1668154633000,00
;;;;;;2022-11-11 08:17:17+00:00;1668154637000,00;29837.0;08 h 17 min 17 s;2022-11-11 09:17:17+01:00;09 h 17 min 17 s;3753.68;12315.22;;;;;7.26461;46.28206;1668154637000,00
;;;;;;2022-11-11 08:17:22+00:00;1668154642000,00;29842.0;08 h 17 min 22 s;2022-11-11 09:17:22+01:00;09 h 17 min 22 s;3753.38;12314.23;;;;;7.261029999999999;46.2802;1668154642000,00
;;;;;;2022-11-11 08:17:27+00:00;1668154647000,00;29847.0;08 h 17 min 27 s;2022-11-11 09:17:27+01:00;09 h 17 min 27 s;3755.6;12321.51;;;;;7.257448;46.27835;1668154647000,00
;;;;;;2022-11-11 08:17:32+00:00;1668154652000,00;29852.0;08 h 17 min 32 s;2022-11-11 09:17:32+01:00;09 h 17 min 32 s;3757.92;12329.13;;;;;7.253917999999999;46.27648000000001;1668154652000,00
;;;;;;2022-11-11 08:17:37+00:00;1668154657000,00;29857.0;08 h 17 min 37 s;2022-11-11 09:17:37+01:00;09 h 17 min 37 s;3759.77;12335.21;;;;;7.25045;46.27456999999999;1668154657000,00
;;;;;;2022-11-11 08:17:41+00:00;1668154661000,00;29861.0;08 h 17 min 41 s;2022-11-11 09:17:41+01:00;09 h 17 min 41 s;3760.6;12337.94;;;;;7.24771;46.27302;1668154661000,00
;;;;;;2022-11-11 08:17:42+00:00;1668154662000,00;29862.0;08 h 17 min 42 s;2022-11-11 09:17:42+01:00;09 h 17 min 42 s;3760.38;12337.21;;;;;7.24771;46.27302;1668154662000,00
;;;;;;2022-11-11 08:17:42+00:00;1668154662000,00;29862.0;08 h 17 min 42 s;2022-11-11 09:17:42+01:00;09 h 17 min 42 s;3760.03;12336.05;;;;;7.247028;46.27262;1668154662000,00
;;;;;;2022-11-11 08:17:47+00:00;1668154667000,00;29867.0;08 h 17 min 47 s;2022-11-11 09:17:47+01:00;09 h 17 min 47 s;3757.61;12328.12;;;;;7.243654;46.27061;1668154667000,00
;;;;;;2022-11-11 08:17:52+00:00;1668154672000,00;29872.0;08 h 17 min 52 s;2022-11-11 09:17:52+01:00;09 h 17 min 52 s;3756.12;12323.24;;;;;7.240279;46.26857;1668154672000,00
;;;;;;2022-11-11 08:17:57+00:00;1668154677000,00;29877.0;08 h 17 min 57 s;2022-11-11 09:17:57+01:00;09 h 17 min 57 s;3756.76;12325.34;;;;;7.23694;46.26653000000001;1668154677000,00
;;;;;;2022-11-11 08:18:02+00:00;1668154682000,00;29882.0;08 h 18 min 02 s;2022-11-11 09:18:02+01:00;09 h 18 min 02 s;3758.33;12330.49;;;;;7.233597;46.2645;1668154682000,00
;;;;;;2022-11-11 08:18:07+00:00;1668154687000,00;29887.0;08 h 18 min 07 s;2022-11-11 09:18:07+01:00;09 h 18 min 07 s;3760.15;12336.45;;;;;7.230345;46.26243;1668154687000,00
;;;;;;2022-11-11 08:18:09+00:00;1668154689000,00;29889.0;08 h 18 min 09 s;2022-11-11 09:18:09+01:00;09 h 18 min 09 s;3760.85;12338.76;;;;;7.229063;46.2616;1668154689000,00
;;;;;;2022-11-11 08:18:12+00:00;1668154692000,00;29892.0;08 h 18 min 12 s;2022-11-11 09:18:12+01:00;09 h 18 min 12 s;3762.14;12343.0;;;;;7.227153;46.26035;1668154692000,00
;;;;;;2022-11-11 08:18:17+00:00;1668154697000,00;29897.0;08 h 18 min 17 s;2022-11-11 09:18:17+01:00;09 h 18 min 17 s;3760.95;12339.07;;;;;7.223933;46.2583;1668154697000,00
;;;;;;2022-11-11 08:18:22+00:00;1668154702000,00;29902.0;08 h 18 min 22 s;2022-11-11 09:18:22+01:00;09 h 18 min 22 s;3756.92;12325.85;;;;;7.220609;46.25627;1668154702000,00
;;;;;;2022-11-11 08:18:28+00:00;1668154708000,00;29908.0;08 h 18 min 28 s;2022-11-11 09:18:28+01:00;09 h 18 min 28 s;3752.04;12309.84;;;;;7.217270000000001;46.25419000000001;1668154708000,00
;;;;;;2022-11-11 08:18:33+00:00;1668154713000,00;29913.0;08 h 18 min 33 s;2022-11-11 09:18:33+01:00;09 h 18 min 33 s;3749.65;12302.0;;;;;7.213997;46.25205;1668154713000,00
;;;;;;2022-11-11 08:18:37+00:00;1668154717000,00;29917.0;08 h 18 min 37 s;2022-11-11 09:18:37+01:00;09 h 18 min 37 s;3749.85;12302.67;;;;;7.210763;46.24988;1668154717000,00
;;;;;;2022-11-11 08:18:38+00:00;1668154718000,00;29918.0;08 h 18 min 38 s;2022-11-11 09:18:38+01:00;09 h 18 min 38 s;3748.49;12298.18;;;;;7.210763;46.24988;1668154718000,00
;;;;;;2022-11-11 08:18:43+00:00;1668154723000,00;29923.0;08 h 18 min 43 s;2022-11-11 09:18:43+01:00;09 h 18 min 43 s;3750.56;12304.99;;;;;7.207511;46.24775;1668154723000,00
;;;;;;2022-11-11 08:18:48+00:00;1668154728000,00;29928.0;08 h 18 min 48 s;2022-11-11 09:18:48+01:00;09 h 18 min 48 s;3754.24;12317.05;;;;;7.20427;46.24565;1668154728000,00
;;;;;;2022-11-11 08:18:53+00:00;1668154733000,00;29933.0;08 h 18 min 53 s;2022-11-11 09:18:53+01:00;09 h 18 min 53 s;3756.2;12323.48;;;;;7.201039;46.24359;1668154733000,00
;;;;;;2022-11-11 08:18:58+00:00;1668154738000,00;29938.0;08 h 18 min 58 s;2022-11-11 09:18:58+01:00;09 h 18 min 58 s;3757.18;12326.69;;;;;7.197793;46.24152000000001;1668154738000,00
;;;;;;2022-11-11 08:19:03+00:00;1668154743000,00;29943.0;08 h 19 min 03 s;2022-11-11 09:19:03+01:00;09 h 19 min 03 s;3757.74;12328.54;;;;;7.194492;46.23946999999999;1668154743000,00
;;;;;;2022-11-11 08:19:05+00:00;1668154745000,00;29945.0;08 h 19 min 05 s;2022-11-11 09:19:05+01:00;09 h 19 min 05 s;3756.99;12326.08;;;;;7.192512;46.23824;1668154745000,00
;;;;;;2022-11-11 08:19:08+00:00;1668154748000,00;29948.0;08 h 19 min 08 s;2022-11-11 09:19:08+01:00;09 h 19 min 08 s;3757.47;12327.67;;;;;7.191224;46.2374;1668154748000,00
;;;;;;2022-11-11 08:19:13+00:00;1668154753000,00;29953.0;08 h 19 min 13 s;2022-11-11 09:19:13+01:00;09 h 19 min 13 s;3759.36;12333.87;;;;;7.188004;46.23531;1668154753000,00
;;;;;;2022-11-11 08:19:18+00:00;1668154758000,00;29958.0;08 h 19 min 18 s;2022-11-11 09:19:18+01:00;09 h 19 min 18 s;3758.84;12332.15;;;;;7.184726;46.23325;1668154758000,00
;;;;;;2022-11-11 08:19:23+00:00;1668154763000,00;29963.0;08 h 19 min 23 s;2022-11-11 09:19:23+01:00;09 h 19 min 23 s;3759.32;12333.74;;;;;7.181330000000001;46.23127;1668154763000,00
;;;;;;2022-11-11 08:19:28+00:00;1668154768000,00;29968.0;08 h 19 min 28 s;2022-11-11 09:19:28+01:00;09 h 19 min 28 s;3758.32;12330.44;;;;;7.178019000000001;46.2292;1668154768000,00
;;;;;;2022-11-11 08:19:33+00:00;1668154773000,00;29973.0;08 h 19 min 33 s;2022-11-11 09:19:33+01:00;09 h 19 min 33 s;3758.98;12332.61;;;;;7.174879000000001;46.22703;1668154773000,00
;;;;;;2022-11-11 08:19:33+00:00;1668154773000,00;29973.0;08 h 19 min 33 s;2022-11-11 09:19:33+01:00;09 h 19 min 33 s;3758.98;12332.61;;;;;7.174249;46.2266;1668154773000,00
;;;;;;2022-11-11 08:19:38+00:00;1668154778000,00;29978.0;08 h 19 min 38 s;2022-11-11 09:19:38+01:00;09 h 19 min 38 s;3760.56;12337.81;;;;;7.171072;46.22448;1668154778000,00
;;;;;;2022-11-11 08:19:43+00:00;1668154783000,00;29983.0;08 h 19 min 43 s;2022-11-11 09:19:43+01:00;09 h 19 min 43 s;3760.76;12338.44;;;;;7.167861;46.22236;1668154783000,00
;;;;;;2022-11-11 08:19:48+00:00;1668154788000,00;29988.0;08 h 19 min 48 s;2022-11-11 09:19:48+01:00;09 h 19 min 48 s;3760.55;12337.78;;;;;7.164812;46.22012000000001;1668154788000,00
;;;;;;2022-11-11 08:19:53+00:00;1668154793000,00;29993.0;08 h 19 min 53 s;2022-11-11 09:19:53+01:00;09 h 19 min 53 s;3761.46;12340.76;;;;;7.161635;46.21795999999999;1668154793000,00
;;;;;;2022-11-11 08:19:58+00:00;1668154798000,00;29998.0;08 h 19 min 58 s;2022-11-11 09:19:58+01:00;09 h 19 min 58 s;3763.72;12348.18;;;;;7.158512000000001;46.21579000000001;1668154798000,00
;;;;;;2022-11-11 08:20:01+00:00;1668154801000,00;30001.0;08 h 20 min 01 s;2022-11-11 09:20:01+01:00;09 h 20 min 01 s;3763.02;12345.86;;;;;7.156639;46.21449;1668154801000,00
;;;;;;2022-11-11 08:20:03+00:00;1668154803000,00;30003.0;08 h 20 min 03 s;2022-11-11 09:20:03+01:00;09 h 20 min 03 s;3759.67;12334.87;;;;;7.155374;46.21361;1668154803000,00
;;;;;;2022-11-11 08:20:08+00:00;1668154808000,00;30008.0;08 h 20 min 08 s;2022-11-11 09:20:08+01:00;09 h 20 min 08 s;3751.6;12308.42;;;;;7.152132;46.2114;1668154808000,00
;;;;;;2022-11-11 08:20:13+00:00;1668154813000,00;30013.0;08 h 20 min 13 s;2022-11-11 09:20:13+01:00;09 h 20 min 13 s;3747.09;12293.6;;;;;7.148803;46.20918;1668154813000,00
;;;;;;2022-11-11 08:20:18+00:00;1668154818000,00;30018.0;08 h 20 min 18 s;2022-11-11 09:20:18+01:00;09 h 20 min 18 s;3747.15;12293.79;;;;;7.145524;46.20694;1668154818000,00
;;;;;;2022-11-11 08:20:23+00:00;1668154823000,00;30023.0;08 h 20 min 23 s;2022-11-11 09:20:23+01:00;09 h 20 min 23 s;3749.11;12300.24;;;;;7.142221;46.20475;1668154823000,00
;;;;;;2022-11-11 08:20:28+00:00;1668154828000,00;30028.0;08 h 20 min 28 s;2022-11-11 09:20:28+01:00;09 h 20 min 28 s;3749.56;12301.69;;;;;7.138844;46.20265;1668154828000,00
;;;;;;2022-11-11 08:20:28+00:00;1668154828000,00;30028.0;08 h 20 min 28 s;2022-11-11 09:20:28+01:00;09 h 20 min 28 s;3749.41;12301.21;;;;;7.138844;46.20265;1668154828000,00
;;;;;;2022-11-11 08:20:33+00:00;1668154833000,00;30033.0;08 h 20 min 33 s;2022-11-11 09:20:33+01:00;09 h 20 min 33 s;3748.56;12298.44;;;;;7.135500000000001;46.20051;1668154833000,00
;;;;;;2022-11-11 08:20:38+00:00;1668154838000,00;30038.0;08 h 20 min 38 s;2022-11-11 09:20:38+01:00;09 h 20 min 38 s;3748.78;12299.15;;;;;7.13219;46.19834;1668154838000,00
;;;;;;2022-11-11 08:20:43+00:00;1668154843000,00;30043.0;08 h 20 min 43 s;2022-11-11 09:20:43+01:00;09 h 20 min 43 s;3747.48;12294.89;;;;;7.128921;46.19614000000001;1668154843000,00
;;;;;;2022-11-11 08:20:48+00:00;1668154848000,00;30048.0;08 h 20 min 48 s;2022-11-11 09:20:48+01:00;09 h 20 min 48 s;3744.35;12284.6;;;;;7.125515;46.19402;1668154848000,00
;;;;;;2022-11-11 08:20:53+00:00;1668154853000,00;30053.0;08 h 20 min 53 s;2022-11-11 09:20:53+01:00;09 h 20 min 53 s;3738.28;12264.69;;;;;7.121907;46.19199999999999;1668154853000,00
;;;;;;2022-11-11 08:20:55+00:00;1668154855000,00;30055.0;08 h 20 min 55 s;2022-11-11 09:20:55+01:00;09 h 20 min 55 s;3737.82;12263.17;;;;;7.120488;46.19116000000001;1668154855000,00
;;;;;;2022-11-11 08:20:58+00:00;1668154858000,00;30058.0;08 h 20 min 58 s;2022-11-11 09:20:58+01:00;09 h 20 min 58 s;3738.18;12264.36;;;;;7.118382;46.1899;1668154858000,00
;;;;;;2022-11-11 08:21:03+00:00;1668154863000,00;30063.0;08 h 21 min 03 s;2022-11-11 09:21:03+01:00;09 h 21 min 03 s;3738.89;12266.71;;;;;7.114944;46.18777;1668154863000,00
;;;;;;2022-11-11 08:21:08+00:00;1668154868000,00;30068.0;08 h 21 min 08 s;2022-11-11 09:21:08+01:00;09 h 21 min 08 s;3735.11;12254.3;;;;;7.111503;46.18567;1668154868000,00
;;;;;;2022-11-11 08:21:13+00:00;1668154873000,00;30073.0;08 h 21 min 13 s;2022-11-11 09:21:13+01:00;09 h 21 min 13 s;3730.74;12239.96;;;;;7.108003;46.18359;1668154873000,00
;;;;;;2022-11-11 08:21:16+00:00;1668154876000,00;30076.0;08 h 21 min 16 s;2022-11-11 09:21:16+01:00;09 h 21 min 16 s;3728.65;12233.12;;;;;7.105927;46.18232;1668154876000,00
;;;;;;2022-11-11 08:21:18+00:00;1668154878000,00;30078.0;08 h 21 min 18 s;2022-11-11 09:21:18+01:00;09 h 21 min 18 s;3727.59;12229.62;;;;;7.10455;46.18147;1668154878000,00
;;;;;;2022-11-11 08:21:22+00:00;1668154882000,00;30082.0;08 h 21 min 22 s;2022-11-11 09:21:22+01:00;09 h 21 min 22 s;3726.06;12224.61;;;;;7.101806;46.17977;1668154882000,00
;;;;;;2022-11-11 08:21:23+00:00;1668154883000,00;30083.0;08 h 21 min 23 s;2022-11-11 09:21:23+01:00;09 h 21 min 23 s;3726.05;12224.58;;;;;7.101118;46.17935;1668154883000,00
;;;;;;2022-11-11 08:21:28+00:00;1668154888000,00;30088.0;08 h 21 min 28 s;2022-11-11 09:21:28+01:00;09 h 21 min 28 s;3725.91;12224.11;;;;;7.097617000000001;46.17731;1668154888000,00
;;;;;;2022-11-11 08:21:33+00:00;1668154893000,00;30093.0;08 h 21 min 33 s;2022-11-11 09:21:33+01:00;09 h 21 min 33 s;3723.19;12215.2;;;;;7.094052;46.17535000000001;1668154893000,00
;;;;;;2022-11-11 08:21:38+00:00;1668154898000,00;30098.0;08 h 21 min 38 s;2022-11-11 09:21:38+01:00;09 h 21 min 38 s;3720.08;12205.0;;;;;7.09064;46.17326;1668154898000,00
;;;;;;2022-11-11 08:21:43+00:00;1668154903000,00;30103.0;08 h 21 min 43 s;2022-11-11 09:21:43+01:00;09 h 21 min 43 s;3719.31;12202.46;;;;;7.087309;46.17112;1668154903000,00
;;;;;;2022-11-11 08:21:48+00:00;1668154908000,00;30108.0;08 h 21 min 48 s;2022-11-11 09:21:48+01:00;09 h 21 min 48 s;3716.64;12193.71;;;;;7.084072000000001;46.1689;1668154908000,00
;;;;;;2022-11-11 08:21:49+00:00;1668154909000,00;30109.0;08 h 21 min 49 s;2022-11-11 09:21:49+01:00;09 h 21 min 49 s;3716.64;12193.71;;;;;7.083424000000001;46.16846;1668154909000,00
;;;;;;2022-11-11 08:21:53+00:00;1668154913000,00;30113.0;08 h 21 min 53 s;2022-11-11 09:21:53+01:00;09 h 21 min 53 s;3714.28;12185.97;;;;;7.08079;46.16670999999999;1668154913000,00
;;;;;;2022-11-11 08:21:58+00:00;1668154918000,00;30118.0;08 h 21 min 58 s;2022-11-11 09:21:58+01:00;09 h 21 min 58 s;3710.28;12172.83;;;;;7.077478;46.16452;1668154918000,00
;;;;;;2022-11-11 08:22:03+00:00;1668154923000,00;30123.0;08 h 22 min 03 s;2022-11-11 09:22:03+01:00;09 h 22 min 03 s;3705.27;12156.38;;;;;7.074285;46.16223999999999;1668154923000,00
;;;;;;2022-11-11 08:22:08+00:00;1668154928000,00;30128.0;08 h 22 min 08 s;2022-11-11 09:22:08+01:00;09 h 22 min 08 s;3703.36;12150.12;;;;;7.071178;46.15990000000001;1668154928000,00
;;;;;;2022-11-11 08:22:13+00:00;1668154933000,00;30133.0;08 h 22 min 13 s;2022-11-11 09:22:13+01:00;09 h 22 min 13 s;3703.5;12150.58;;;;;7.06809;46.15754;1668154933000,00
;;;;;;2022-11-11 08:22:16+00:00;1668154936000,00;30136.0;08 h 22 min 16 s;2022-11-11 09:22:16+01:00;09 h 22 min 16 s;3703.64;12151.06;;;;;7.066216000000001;46.15617;1668154936000,00
;;;;;;2022-11-11 08:22:18+00:00;1668154938000,00;30138.0;08 h 22 min 18 s;2022-11-11 09:22:18+01:00;09 h 22 min 18 s;3703.71;12151.28;;;;;7.064948;46.15527;1668154938000,00
;;;;;;2022-11-11 08:22:23+00:00;1668154943000,00;30143.0;08 h 22 min 23 s;2022-11-11 09:22:23+01:00;09 h 22 min 23 s;3701.04;12142.52;;;;;7.061771;46.15302;1668154943000,00
;;;;;;2022-11-11 08:22:26+00:00;1668154946000,00;30146.0;08 h 22 min 26 s;2022-11-11 09:22:26+01:00;09 h 22 min 26 s;3697.58;12131.17;;;;;7.05986;46.15165;1668154946000,00
;;;;;;2022-11-11 08:22:28+00:00;1668154948000,00;30148.0;08 h 22 min 28 s;2022-11-11 09:22:28+01:00;09 h 22 min 28 s;3694.81;12122.08;;;;;7.058578;46.15075;1668154948000,00
;;;;;;2022-11-11 08:22:33+00:00;1668154953000,00;30153.0;08 h 22 min 33 s;2022-11-11 09:22:33+01:00;09 h 22 min 33 s;3689.06;12103.21;;;;;7.055386;46.14845;1668154953000,00
;;;;;;2022-11-11 08:22:38+00:00;1668154958000,00;30158.0;08 h 22 min 38 s;2022-11-11 09:22:38+01:00;09 h 22 min 38 s;3686.93;12096.24;;;;;7.052218999999999;46.14613;1668154958000,00
;;;;;;2022-11-11 08:22:43+00:00;1668154963000,00;30163.0;08 h 22 min 43 s;2022-11-11 09:22:43+01:00;09 h 22 min 43 s;3686.75;12095.64;;;;;7.048825;46.14397999999999;1668154963000,00
;;;;;;2022-11-11 08:22:43+00:00;1668154963000,00;30163.0;08 h 22 min 43 s;2022-11-11 09:22:43+01:00;09 h 22 min 43 s;3686.98;12096.38;;;;;7.048825;46.14397999999999;1668154963000,00
;;;;;;2022-11-11 08:22:48+00:00;1668154968000,00;30168.0;08 h 22 min 48 s;2022-11-11 09:22:48+01:00;09 h 22 min 48 s;3685.65;12092.03;;;;;7.04542;46.14192000000001;1668154968000,00
;;;;;;2022-11-11 08:22:53+00:00;1668154973000,00;30173.0;08 h 22 min 53 s;2022-11-11 09:22:53+01:00;09 h 22 min 53 s;3682.57;12081.91;;;;;7.042233;46.13969;1668154973000,00
;;;;;;2022-11-11 08:22:58+00:00;1668154978000,00;30178.0;08 h 22 min 58 s;2022-11-11 09:22:58+01:00;09 h 22 min 58 s;3680.81;12076.16;;;;;7.039177;46.13739;1668154978000,00
;;;;;;2022-11-11 08:23:03+00:00;1668154983000,00;30183.0;08 h 23 min 03 s;2022-11-11 09:23:03+01:00;09 h 23 min 03 s;3678.32;12067.97;;;;;7.036767;46.13550000000001;1668154983000,00
;;;;;;2022-11-11 08:23:03+00:00;1668154983000,00;30183.0;08 h 23 min 03 s;2022-11-11 09:23:03+01:00;09 h 23 min 03 s;3677.45;12065.11;;;;;7.03618;46.13502;1668154983000,00
;;;;;;2022-11-11 08:23:08+00:00;1668154988000,00;30188.0;08 h 23 min 08 s;2022-11-11 09:23:08+01:00;09 h 23 min 08 s;3673.29;12051.46;;;;;7.033309;46.13259;1668154988000,00
;;;;;;2022-11-11 08:23:10+00:00;1668154990000,00;30190.0;08 h 23 min 10 s;2022-11-11 09:23:10+01:00;09 h 23 min 10 s;3672.14;12047.69;;;;;7.032174;46.13160999999999;1668154990000,00
;;;;;;2022-11-11 08:23:13+00:00;1668154993000,00;30193.0;08 h 23 min 13 s;2022-11-11 09:23:13+01:00;09 h 23 min 13 s;3668.53;12035.86;;;;;7.030457000000001;46.13013;1668154993000,00
;;;;;;2022-11-11 08:23:14+00:00;1668154994000,00;30194.0;08 h 23 min 14 s;2022-11-11 09:23:14+01:00;09 h 23 min 14 s;3667.06;12031.02;;;;;7.02988;46.12963999999999;1668154994000,00
;;;;;;2022-11-11 08:23:18+00:00;1668154998000,00;30198.0;08 h 23 min 18 s;2022-11-11 09:23:18+01:00;09 h 23 min 18 s;3660.9;12010.84;;;;;7.027535;46.12766;1668154998000,00
